"","country","popularity","title","artist","album_single","artist_followers","explicit","album","release_date","track_number","tracks_in_album","danceability","energy","key","loudness","mode","speechiness","acoustics","instrumentalness","liveliness","valence","tempo","duration_ms","time_signature","genre_new","days_since_release","cluster"
"14394","Belgium",356,"punani","6ix9ine","single",5963018,TRUE,"PUNANI","2/8/2020",1,1,0.841,0.541,9,-7.121,1,0.229,0.0186,0,0.123,0.42,97.961,115255,4,"rap",104,"english speaking and nordic"
"14395","Canada",1.6,"punani","6ix9ine","single",5963018,TRUE,"PUNANI","2/8/2020",1,1,0.841,0.541,9,-7.121,1,0.229,0.0186,0,0.123,0.42,97.961,115255,4,"rap",104,"english speaking and nordic"
"14396","Switzerland",1479.5,"punani","6ix9ine","single",5963018,TRUE,"PUNANI","2/8/2020",1,1,0.841,0.541,9,-7.121,1,0.229,0.0186,0,0.123,0.42,97.961,115255,4,"rap",104,"english speaking and nordic"
"14397","Germany",1443.8,"punani","6ix9ine","single",5963018,TRUE,"PUNANI","2/8/2020",1,1,0.841,0.541,9,-7.121,1,0.229,0.0186,0,0.123,0.42,97.961,115255,4,"rap",104,"english speaking and nordic"
"14398","Denmark",110.4,"punani","6ix9ine","single",5963018,TRUE,"PUNANI","2/8/2020",1,1,0.841,0.541,9,-7.121,1,0.229,0.0186,0,0.123,0.42,97.961,115255,4,"rap",104,"english speaking and nordic"
"14399","Finland",1102.65,"punani","6ix9ine","single",5963018,TRUE,"PUNANI","2/8/2020",1,1,0.841,0.541,9,-7.121,1,0.229,0.0186,0,0.123,0.42,97.961,115255,4,"rap",104,"english speaking and nordic"
"14400","France",83.2,"punani","6ix9ine","single",5963018,TRUE,"PUNANI","2/8/2020",1,1,0.841,0.541,9,-7.121,1,0.229,0.0186,0,0.123,0.42,97.961,115255,4,"rap",104,"southern europe and portuguese heritage"
"14401","Italy",116,"punani","6ix9ine","single",5963018,TRUE,"PUNANI","2/8/2020",1,1,0.841,0.541,9,-7.121,1,0.229,0.0186,0,0.123,0.42,97.961,115255,4,"rap",104,"southern europe and portuguese heritage"
"14402","Netherlands",3.2,"punani","6ix9ine","single",5963018,TRUE,"PUNANI","2/8/2020",1,1,0.841,0.541,9,-7.121,1,0.229,0.0186,0,0.123,0.42,97.961,115255,4,"rap",104,"english speaking and nordic"
"14403","Norway",355.2,"punani","6ix9ine","single",5963018,TRUE,"PUNANI","2/8/2020",1,1,0.841,0.541,9,-7.121,1,0.229,0.0186,0,0.123,0.42,97.961,115255,4,"rap",104,"english speaking and nordic"
"14404","Poland",540.6,"punani","6ix9ine","single",5963018,TRUE,"PUNANI","2/8/2020",1,1,0.841,0.541,9,-7.121,1,0.229,0.0186,0,0.123,0.42,97.961,115255,4,"rap",104,"english speaking and nordic"
"14405","Portugal",146.4,"punani","6ix9ine","single",5963018,TRUE,"PUNANI","2/8/2020",1,1,0.841,0.541,9,-7.121,1,0.229,0.0186,0,0.123,0.42,97.961,115255,4,"rap",104,"southern europe and portuguese heritage"
"14406","Sweden",43.2,"punani","6ix9ine","single",5963018,TRUE,"PUNANI","2/8/2020",1,1,0.841,0.541,9,-7.121,1,0.229,0.0186,0,0.123,0.42,97.961,115255,4,"rap",104,"english speaking and nordic"
"14407","Global",8003.7,"exile","Taylor Swift - Bon Iver","album",33485486,FALSE,"folklore","24/7/2020",4,16,0.298,0.38,6,-8.426,1,0.0287,0.778,5.62e-05,0.11,0.152,75.602,285634,4,"pop",113,"global"
"14408","USA",11775.7,"exile","Taylor Swift - Bon Iver","album",33485486,FALSE,"folklore","24/7/2020",4,16,0.298,0.38,6,-8.426,1,0.0287,0.778,5.62e-05,0.11,0.152,75.602,285634,4,"pop",113,"english speaking and nordic"
"14409","UK",8109.9,"exile","Taylor Swift - Bon Iver","album",33485486,FALSE,"folklore","24/7/2020",4,16,0.298,0.38,6,-8.426,1,0.0287,0.778,5.62e-05,0.11,0.152,75.602,285634,4,"pop",113,"english speaking and nordic"
"14410","Argentina",395.45,"exile","Taylor Swift - Bon Iver","album",33485486,FALSE,"folklore","24/7/2020",4,16,0.298,0.38,6,-8.426,1,0.0287,0.778,5.62e-05,0.11,0.152,75.602,285634,4,"pop",113,"spanish speaking"
"14411","Austria",1333.65,"exile","Taylor Swift - Bon Iver","album",33485486,FALSE,"folklore","24/7/2020",4,16,0.298,0.38,6,-8.426,1,0.0287,0.778,5.62e-05,0.11,0.152,75.602,285634,4,"pop",113,"english speaking and nordic"
"14412","Australia",8663,"exile","Taylor Swift - Bon Iver","album",33485486,FALSE,"folklore","24/7/2020",4,16,0.298,0.38,6,-8.426,1,0.0287,0.778,5.62e-05,0.11,0.152,75.602,285634,4,"pop",113,"english speaking and nordic"
"14413","Belgium",12240.05,"exile","Taylor Swift - Bon Iver","album",33485486,FALSE,"folklore","24/7/2020",4,16,0.298,0.38,6,-8.426,1,0.0287,0.778,5.62e-05,0.11,0.152,75.602,285634,4,"pop",113,"english speaking and nordic"
"14414","Brazil",1354.7,"exile","Taylor Swift - Bon Iver","album",33485486,FALSE,"folklore","24/7/2020",4,16,0.298,0.38,6,-8.426,1,0.0287,0.778,5.62e-05,0.11,0.152,75.602,285634,4,"pop",113,"southern europe and portuguese heritage"
"14415","Canada",12312,"exile","Taylor Swift - Bon Iver","album",33485486,FALSE,"folklore","24/7/2020",4,16,0.298,0.38,6,-8.426,1,0.0287,0.778,5.62e-05,0.11,0.152,75.602,285634,4,"pop",113,"english speaking and nordic"
"14416","Switzerland",1307.45,"exile","Taylor Swift - Bon Iver","album",33485486,FALSE,"folklore","24/7/2020",4,16,0.298,0.38,6,-8.426,1,0.0287,0.778,5.62e-05,0.11,0.152,75.602,285634,4,"pop",113,"english speaking and nordic"
"14417","Chile",55.2,"exile","Taylor Swift - Bon Iver","album",33485486,FALSE,"folklore","24/7/2020",4,16,0.298,0.38,6,-8.426,1,0.0287,0.778,5.62e-05,0.11,0.152,75.602,285634,4,"pop",113,"spanish speaking"
"14418","Colombia",346,"exile","Taylor Swift - Bon Iver","album",33485486,FALSE,"folklore","24/7/2020",4,16,0.298,0.38,6,-8.426,1,0.0287,0.778,5.62e-05,0.11,0.152,75.602,285634,4,"pop",113,"spanish speaking"
"14419","Costa Rica",521,"exile","Taylor Swift - Bon Iver","album",33485486,FALSE,"folklore","24/7/2020",4,16,0.298,0.38,6,-8.426,1,0.0287,0.778,5.62e-05,0.11,0.152,75.602,285634,4,"pop",113,"spanish speaking"
"14420","Germany",680.7,"exile","Taylor Swift - Bon Iver","album",33485486,FALSE,"folklore","24/7/2020",4,16,0.298,0.38,6,-8.426,1,0.0287,0.778,5.62e-05,0.11,0.152,75.602,285634,4,"pop",113,"english speaking and nordic"
"14421","Denmark",2845.85,"exile","Taylor Swift - Bon Iver","album",33485486,FALSE,"folklore","24/7/2020",4,16,0.298,0.38,6,-8.426,1,0.0287,0.778,5.62e-05,0.11,0.152,75.602,285634,4,"pop",113,"english speaking and nordic"
"14422","Ecuador",12,"exile","Taylor Swift - Bon Iver","album",33485486,FALSE,"folklore","24/7/2020",4,16,0.298,0.38,6,-8.426,1,0.0287,0.778,5.62e-05,0.11,0.152,75.602,285634,4,"pop",113,"spanish speaking"
"14423","Spain",211.2,"exile","Taylor Swift - Bon Iver","album",33485486,FALSE,"folklore","24/7/2020",4,16,0.298,0.38,6,-8.426,1,0.0287,0.778,5.62e-05,0.11,0.152,75.602,285634,4,"pop",113,"spanish speaking"
"14424","Finland",1426.4,"exile","Taylor Swift - Bon Iver","album",33485486,FALSE,"folklore","24/7/2020",4,16,0.298,0.38,6,-8.426,1,0.0287,0.778,5.62e-05,0.11,0.152,75.602,285634,4,"pop",113,"english speaking and nordic"
"14425","Indonesia",4369.4,"exile","Taylor Swift - Bon Iver","album",33485486,FALSE,"folklore","24/7/2020",4,16,0.298,0.38,6,-8.426,1,0.0287,0.778,5.62e-05,0.11,0.152,75.602,285634,4,"pop",113,"southern europe and portuguese heritage"
"14426","Ireland",14056.9,"exile","Taylor Swift - Bon Iver","album",33485486,FALSE,"folklore","24/7/2020",4,16,0.298,0.38,6,-8.426,1,0.0287,0.778,5.62e-05,0.11,0.152,75.602,285634,4,"pop",113,"english speaking and nordic"
"14427","Mexico",250.55,"exile","Taylor Swift - Bon Iver","album",33485486,FALSE,"folklore","24/7/2020",4,16,0.298,0.38,6,-8.426,1,0.0287,0.778,5.62e-05,0.11,0.152,75.602,285634,4,"pop",113,"spanish speaking"
"14428","Malaysia",10179.5,"exile","Taylor Swift - Bon Iver","album",33485486,FALSE,"folklore","24/7/2020",4,16,0.298,0.38,6,-8.426,1,0.0287,0.778,5.62e-05,0.11,0.152,75.602,285634,4,"pop",113,"english speaking and nordic"
"14429","Netherlands",656.8,"exile","Taylor Swift - Bon Iver","album",33485486,FALSE,"folklore","24/7/2020",4,16,0.298,0.38,6,-8.426,1,0.0287,0.778,5.62e-05,0.11,0.152,75.602,285634,4,"pop",113,"english speaking and nordic"
"14430","Norway",4369.15,"exile","Taylor Swift - Bon Iver","album",33485486,FALSE,"folklore","24/7/2020",4,16,0.298,0.38,6,-8.426,1,0.0287,0.778,5.62e-05,0.11,0.152,75.602,285634,4,"pop",113,"english speaking and nordic"
"14431","New Zealand",6856.5,"exile","Taylor Swift - Bon Iver","album",33485486,FALSE,"folklore","24/7/2020",4,16,0.298,0.38,6,-8.426,1,0.0287,0.778,5.62e-05,0.11,0.152,75.602,285634,4,"pop",113,"english speaking and nordic"
"14432","Peru",34.4,"exile","Taylor Swift - Bon Iver","album",33485486,FALSE,"folklore","24/7/2020",4,16,0.298,0.38,6,-8.426,1,0.0287,0.778,5.62e-05,0.11,0.152,75.602,285634,4,"pop",113,"spanish speaking"
"14433","Philippines",10614.75,"exile","Taylor Swift - Bon Iver","album",33485486,FALSE,"folklore","24/7/2020",4,16,0.298,0.38,6,-8.426,1,0.0287,0.778,5.62e-05,0.11,0.152,75.602,285634,4,"pop",113,"southern europe and portuguese heritage"
"14434","Poland",345.05,"exile","Taylor Swift - Bon Iver","album",33485486,FALSE,"folklore","24/7/2020",4,16,0.298,0.38,6,-8.426,1,0.0287,0.778,5.62e-05,0.11,0.152,75.602,285634,4,"pop",113,"english speaking and nordic"
"14435","Portugal",3149.15,"exile","Taylor Swift - Bon Iver","album",33485486,FALSE,"folklore","24/7/2020",4,16,0.298,0.38,6,-8.426,1,0.0287,0.778,5.62e-05,0.11,0.152,75.602,285634,4,"pop",113,"southern europe and portuguese heritage"
"14436","Sweden",3146.2,"exile","Taylor Swift - Bon Iver","album",33485486,FALSE,"folklore","24/7/2020",4,16,0.298,0.38,6,-8.426,1,0.0287,0.778,5.62e-05,0.11,0.152,75.602,285634,4,"pop",113,"english speaking and nordic"
"14437","Singapore",10399,"exile","Taylor Swift - Bon Iver","album",33485486,FALSE,"folklore","24/7/2020",4,16,0.298,0.38,6,-8.426,1,0.0287,0.778,5.62e-05,0.11,0.152,75.602,285634,4,"pop",113,"english speaking and nordic"
"14438","Turkey",45.6,"exile","Taylor Swift - Bon Iver","album",33485486,FALSE,"folklore","24/7/2020",4,16,0.298,0.38,6,-8.426,1,0.0287,0.778,5.62e-05,0.11,0.152,75.602,285634,4,"pop",113,"southern europe and portuguese heritage"
"14439","Taiwan",7311.7,"exile","Taylor Swift - Bon Iver","album",33485486,FALSE,"folklore","24/7/2020",4,16,0.298,0.38,6,-8.426,1,0.0287,0.778,5.62e-05,0.11,0.152,75.602,285634,4,"pop",113,"english speaking and nordic"
"14450","Global",34712.9,"godzilla","Eminem - Juice WRLD","album",39078037,TRUE,"Music To Be Murdered By","17/1/2020",7,20,0.808,0.745,10,-5.26,0,0.342,0.145,0,0.292,0.829,165.995,210800,4,"hip hop",302,"global"
"14451","USA",38481.9,"godzilla","Eminem - Juice WRLD","album",39078037,TRUE,"Music To Be Murdered By","17/1/2020",7,20,0.808,0.745,10,-5.26,0,0.342,0.145,0,0.292,0.829,165.995,210800,4,"hip hop",302,"english speaking and nordic"
"14452","UK",43687.15,"godzilla","Eminem - Juice WRLD","album",39078037,TRUE,"Music To Be Murdered By","17/1/2020",7,20,0.808,0.745,10,-5.26,0,0.342,0.145,0,0.292,0.829,165.995,210800,4,"hip hop",302,"english speaking and nordic"
"14453","Argentina",96.8,"godzilla","Eminem - Juice WRLD","album",39078037,TRUE,"Music To Be Murdered By","17/1/2020",7,20,0.808,0.745,10,-5.26,0,0.342,0.145,0,0.292,0.829,165.995,210800,4,"hip hop",302,"spanish speaking"
"14454","Austria",29398,"godzilla","Eminem - Juice WRLD","album",39078037,TRUE,"Music To Be Murdered By","17/1/2020",7,20,0.808,0.745,10,-5.26,0,0.342,0.145,0,0.292,0.829,165.995,210800,4,"hip hop",302,"english speaking and nordic"
"14455","Australia",40464.75,"godzilla","Eminem - Juice WRLD","album",39078037,TRUE,"Music To Be Murdered By","17/1/2020",7,20,0.808,0.745,10,-5.26,0,0.342,0.145,0,0.292,0.829,165.995,210800,4,"hip hop",302,"english speaking and nordic"
"14456","Belgium",20522.6,"godzilla","Eminem - Juice WRLD","album",39078037,TRUE,"Music To Be Murdered By","17/1/2020",7,20,0.808,0.745,10,-5.26,0,0.342,0.145,0,0.292,0.829,165.995,210800,4,"hip hop",302,"english speaking and nordic"
"14457","Brazil",1110.4,"godzilla","Eminem - Juice WRLD","album",39078037,TRUE,"Music To Be Murdered By","17/1/2020",7,20,0.808,0.745,10,-5.26,0,0.342,0.145,0,0.292,0.829,165.995,210800,4,"hip hop",302,"southern europe and portuguese heritage"
"14458","Canada",46346.05,"godzilla","Eminem - Juice WRLD","album",39078037,TRUE,"Music To Be Murdered By","17/1/2020",7,20,0.808,0.745,10,-5.26,0,0.342,0.145,0,0.292,0.829,165.995,210800,4,"hip hop",302,"english speaking and nordic"
"14459","Switzerland",24673.65,"godzilla","Eminem - Juice WRLD","album",39078037,TRUE,"Music To Be Murdered By","17/1/2020",7,20,0.808,0.745,10,-5.26,0,0.342,0.145,0,0.292,0.829,165.995,210800,4,"hip hop",302,"english speaking and nordic"
"14460","Colombia",1884,"godzilla","Eminem - Juice WRLD","album",39078037,TRUE,"Music To Be Murdered By","17/1/2020",7,20,0.808,0.745,10,-5.26,0,0.342,0.145,0,0.292,0.829,165.995,210800,4,"hip hop",302,"spanish speaking"
"14461","Costa Rica",10540.4,"godzilla","Eminem - Juice WRLD","album",39078037,TRUE,"Music To Be Murdered By","17/1/2020",7,20,0.808,0.745,10,-5.26,0,0.342,0.145,0,0.292,0.829,165.995,210800,4,"hip hop",302,"spanish speaking"
"14462","Germany",19473.25,"godzilla","Eminem - Juice WRLD","album",39078037,TRUE,"Music To Be Murdered By","17/1/2020",7,20,0.808,0.745,10,-5.26,0,0.342,0.145,0,0.292,0.829,165.995,210800,4,"hip hop",302,"english speaking and nordic"
"14463","Denmark",23791.3,"godzilla","Eminem - Juice WRLD","album",39078037,TRUE,"Music To Be Murdered By","17/1/2020",7,20,0.808,0.745,10,-5.26,0,0.342,0.145,0,0.292,0.829,165.995,210800,4,"hip hop",302,"english speaking and nordic"
"14464","Ecuador",566.4,"godzilla","Eminem - Juice WRLD","album",39078037,TRUE,"Music To Be Murdered By","17/1/2020",7,20,0.808,0.745,10,-5.26,0,0.342,0.145,0,0.292,0.829,165.995,210800,4,"hip hop",302,"spanish speaking"
"14465","Spain",2112.8,"godzilla","Eminem - Juice WRLD","album",39078037,TRUE,"Music To Be Murdered By","17/1/2020",7,20,0.808,0.745,10,-5.26,0,0.342,0.145,0,0.292,0.829,165.995,210800,4,"hip hop",302,"spanish speaking"
"14466","Finland",41985.2,"godzilla","Eminem - Juice WRLD","album",39078037,TRUE,"Music To Be Murdered By","17/1/2020",7,20,0.808,0.745,10,-5.26,0,0.342,0.145,0,0.292,0.829,165.995,210800,4,"hip hop",302,"english speaking and nordic"
"14467","France",6035.65,"godzilla","Eminem - Juice WRLD","album",39078037,TRUE,"Music To Be Murdered By","17/1/2020",7,20,0.808,0.745,10,-5.26,0,0.342,0.145,0,0.292,0.829,165.995,210800,4,"hip hop",302,"southern europe and portuguese heritage"
"14468","Indonesia",2007.55,"godzilla","Eminem - Juice WRLD","album",39078037,TRUE,"Music To Be Murdered By","17/1/2020",7,20,0.808,0.745,10,-5.26,0,0.342,0.145,0,0.292,0.829,165.995,210800,4,"hip hop",302,"southern europe and portuguese heritage"
"14469","Ireland",37407.55,"godzilla","Eminem - Juice WRLD","album",39078037,TRUE,"Music To Be Murdered By","17/1/2020",7,20,0.808,0.745,10,-5.26,0,0.342,0.145,0,0.292,0.829,165.995,210800,4,"hip hop",302,"english speaking and nordic"
"14470","Italy",16180.55,"godzilla","Eminem - Juice WRLD","album",39078037,TRUE,"Music To Be Murdered By","17/1/2020",7,20,0.808,0.745,10,-5.26,0,0.342,0.145,0,0.292,0.829,165.995,210800,4,"hip hop",302,"southern europe and portuguese heritage"
"14471","Mexico",1129.6,"godzilla","Eminem - Juice WRLD","album",39078037,TRUE,"Music To Be Murdered By","17/1/2020",7,20,0.808,0.745,10,-5.26,0,0.342,0.145,0,0.292,0.829,165.995,210800,4,"hip hop",302,"spanish speaking"
"14472","Malaysia",12917.95,"godzilla","Eminem - Juice WRLD","album",39078037,TRUE,"Music To Be Murdered By","17/1/2020",7,20,0.808,0.745,10,-5.26,0,0.342,0.145,0,0.292,0.829,165.995,210800,4,"hip hop",302,"english speaking and nordic"
"14473","Netherlands",14037.05,"godzilla","Eminem - Juice WRLD","album",39078037,TRUE,"Music To Be Murdered By","17/1/2020",7,20,0.808,0.745,10,-5.26,0,0.342,0.145,0,0.292,0.829,165.995,210800,4,"hip hop",302,"english speaking and nordic"
"14474","Norway",24336.3,"godzilla","Eminem - Juice WRLD","album",39078037,TRUE,"Music To Be Murdered By","17/1/2020",7,20,0.808,0.745,10,-5.26,0,0.342,0.145,0,0.292,0.829,165.995,210800,4,"hip hop",302,"english speaking and nordic"
"14475","New Zealand",38876.8,"godzilla","Eminem - Juice WRLD","album",39078037,TRUE,"Music To Be Murdered By","17/1/2020",7,20,0.808,0.745,10,-5.26,0,0.342,0.145,0,0.292,0.829,165.995,210800,4,"hip hop",302,"english speaking and nordic"
"14476","Philippines",8220.25,"godzilla","Eminem - Juice WRLD","album",39078037,TRUE,"Music To Be Murdered By","17/1/2020",7,20,0.808,0.745,10,-5.26,0,0.342,0.145,0,0.292,0.829,165.995,210800,4,"hip hop",302,"southern europe and portuguese heritage"
"14477","Poland",13336.65,"godzilla","Eminem - Juice WRLD","album",39078037,TRUE,"Music To Be Murdered By","17/1/2020",7,20,0.808,0.745,10,-5.26,0,0.342,0.145,0,0.292,0.829,165.995,210800,4,"hip hop",302,"english speaking and nordic"
"14478","Portugal",22737.35,"godzilla","Eminem - Juice WRLD","album",39078037,TRUE,"Music To Be Murdered By","17/1/2020",7,20,0.808,0.745,10,-5.26,0,0.342,0.145,0,0.292,0.829,165.995,210800,4,"hip hop",302,"southern europe and portuguese heritage"
"14479","Sweden",17895.5,"godzilla","Eminem - Juice WRLD","album",39078037,TRUE,"Music To Be Murdered By","17/1/2020",7,20,0.808,0.745,10,-5.26,0,0.342,0.145,0,0.292,0.829,165.995,210800,4,"hip hop",302,"english speaking and nordic"
"14480","Singapore",14114.4,"godzilla","Eminem - Juice WRLD","album",39078037,TRUE,"Music To Be Murdered By","17/1/2020",7,20,0.808,0.745,10,-5.26,0,0.342,0.145,0,0.292,0.829,165.995,210800,4,"hip hop",302,"english speaking and nordic"
"14481","Turkey",8743.45,"godzilla","Eminem - Juice WRLD","album",39078037,TRUE,"Music To Be Murdered By","17/1/2020",7,20,0.808,0.745,10,-5.26,0,0.342,0.145,0,0.292,0.829,165.995,210800,4,"hip hop",302,"southern europe and portuguese heritage"
"14482","Taiwan",6418.9,"godzilla","Eminem - Juice WRLD","album",39078037,TRUE,"Music To Be Murdered By","17/1/2020",7,20,0.808,0.745,10,-5.26,0,0.342,0.145,0,0.292,0.829,165.995,210800,4,"hip hop",302,"english speaking and nordic"
"14483","Global",255.65,"top floor","Gunna - Travis Scott","album",2611308,TRUE,"WUNNA","22/5/2020",15,18,0.823,0.504,8,-8.65,0,0.16,0.206,0,0.417,0.481,112.985,169907,4,"hip hop",176,"global"
"14484","USA",719.3,"top floor","Gunna - Travis Scott","album",2611308,TRUE,"WUNNA","22/5/2020",15,18,0.823,0.504,8,-8.65,0,0.16,0.206,0,0.417,0.481,112.985,169907,4,"hip hop",176,"english speaking and nordic"
"14485","UK",128.8,"top floor","Gunna - Travis Scott","album",2611308,TRUE,"WUNNA","22/5/2020",15,18,0.823,0.504,8,-8.65,0,0.16,0.206,0,0.417,0.481,112.985,169907,4,"hip hop",176,"english speaking and nordic"
"14486","Austria",84.8,"top floor","Gunna - Travis Scott","album",2611308,TRUE,"WUNNA","22/5/2020",15,18,0.823,0.504,8,-8.65,0,0.16,0.206,0,0.417,0.481,112.985,169907,4,"hip hop",176,"english speaking and nordic"
"14487","Belgium",44,"top floor","Gunna - Travis Scott","album",2611308,TRUE,"WUNNA","22/5/2020",15,18,0.823,0.504,8,-8.65,0,0.16,0.206,0,0.417,0.481,112.985,169907,4,"hip hop",176,"english speaking and nordic"
"14488","Canada",581.75,"top floor","Gunna - Travis Scott","album",2611308,TRUE,"WUNNA","22/5/2020",15,18,0.823,0.504,8,-8.65,0,0.16,0.206,0,0.417,0.481,112.985,169907,4,"hip hop",176,"english speaking and nordic"
"14489","Switzerland",476.55,"top floor","Gunna - Travis Scott","album",2611308,TRUE,"WUNNA","22/5/2020",15,18,0.823,0.504,8,-8.65,0,0.16,0.206,0,0.417,0.481,112.985,169907,4,"hip hop",176,"english speaking and nordic"
"14490","Germany",38.4,"top floor","Gunna - Travis Scott","album",2611308,TRUE,"WUNNA","22/5/2020",15,18,0.823,0.504,8,-8.65,0,0.16,0.206,0,0.417,0.481,112.985,169907,4,"hip hop",176,"english speaking and nordic"
"14491","France",56.8,"top floor","Gunna - Travis Scott","album",2611308,TRUE,"WUNNA","22/5/2020",15,18,0.823,0.504,8,-8.65,0,0.16,0.206,0,0.417,0.481,112.985,169907,4,"hip hop",176,"southern europe and portuguese heritage"
"14492","Ireland",16,"top floor","Gunna - Travis Scott","album",2611308,TRUE,"WUNNA","22/5/2020",15,18,0.823,0.504,8,-8.65,0,0.16,0.206,0,0.417,0.481,112.985,169907,4,"hip hop",176,"english speaking and nordic"
"14493","Norway",44,"top floor","Gunna - Travis Scott","album",2611308,TRUE,"WUNNA","22/5/2020",15,18,0.823,0.504,8,-8.65,0,0.16,0.206,0,0.417,0.481,112.985,169907,4,"hip hop",176,"english speaking and nordic"
"14494","New Zealand",56,"top floor","Gunna - Travis Scott","album",2611308,TRUE,"WUNNA","22/5/2020",15,18,0.823,0.504,8,-8.65,0,0.16,0.206,0,0.417,0.481,112.985,169907,4,"hip hop",176,"english speaking and nordic"
"14495","Portugal",27.2,"top floor","Gunna - Travis Scott","album",2611308,TRUE,"WUNNA","22/5/2020",15,18,0.823,0.504,8,-8.65,0,0.16,0.206,0,0.417,0.481,112.985,169907,4,"hip hop",176,"southern europe and portuguese heritage"
